run_id	stage_key	implementation_id	attempt_tag	status	qc_path	qc_status	started_at	ended_at	notes
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15_stage15a_fullscale_readiness		3e8a549cf4039884	HOLD	/mnt/intelssd/rnatr_project/qc/15_stage15a_fullscale_readiness/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.0/fullscale_resource_projection.tsv	HOLD		2026-08-09T04:27:55+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15_stage15a_inputs		735bf02270f42721	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_inputs/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/rnatr_stage15a_500k_input_v0.1.0/stage15a_500k_input.qc.tsv	PASS		2026-08-09T01:07:14+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15_stage15b_memory_bounded_validator		ea634d21dd33e538	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15b_memory_bounded_validator/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.0/stage15b_memory_bounded_validator.qc.tsv	PASS		2026-08-09T06:36:47+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15_stage15c_execution_architecture		fa444899e3128bac	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_execution_architecture/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.1_144shard_500k/stage15c_144shard_execution_architecture.qc.tsv	PASS		2026-08-09T12:57:51+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15C_FULL_EMPIRICAL_BAM_TO_FINAL	impl_stage15c_full_runner_v0_1_6	v0.1.6	PASS_WITH_DOCUMENTED_TOLERANCE	/mnt/intelssd/rnatr_project/qc/15_stage15c_fullscale_bam_to_final/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.6/stage15c_full_empirical_run.qc.tsv	PASS			Correctness/memory/storage/publication PASS; runtime exceeded 60 min by 2.475 s within declared tolerance.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15D_G31_ROW_EXPANSION_AUDIT	impl_stage15d_g31_audit_v0_1_0	v0.1.0	REVIEW_SCOPE_AMENDMENT	/mnt/intelssd/rnatr_project/qc/15_stage15d_g31_row_expansion_audit/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.0/stage15d_g31_row_expansion_audit.qc.tsv	MACHINE_FAIL_PRESERVED_G31T_PASS_G31B_DEFERRED			Original machine FAIL remains immutable; technical integrity closed by scope amendment, biology interpretation deferred.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15_stage15c_contract_locked_runner_build		e17a73104bda9f04	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_contract_locked_runner_build/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.3/contract_locked_runner_build.qc.tsv	PASS		2026-08-09T15:05:07+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15_stage15c_execution_unlocked_runner_build		d248da6951783129	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_execution_unlocked_runner_build/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.4/execution_unlocked_runner_build.qc.tsv	PASS		2026-08-09T15:53:20+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15_stage15c_fullscale_bam_to_final		1ee05f4c0fc87215	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_fullscale_bam_to_final/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.6/stage15c_fullscale_checkpoint.qc.tsv	PASS		2026-08-10T02:07:02+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1	15_stage15c_fullscale_runner_preflight		9d944e43b7a40b30	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_fullscale_runner_preflight/ENCSR307SHM_stage15c_full5312696_seed20260809_mm2splice_v1/v0.1.6/stage15c_fullscale_runner_preflight.qc.tsv	PASS		2026-08-10T00:58:53+00:00	Auto-ingested from QC/metric TSV.
